No.	確定	都道府県	市区郡	場所・スポット	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	年	月	日	ジャンル	ジャンルフリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	項目順	県順	市順	域順
672	完了	長崎県	長崎市	弱虫ペダルマンホール　箱根学園 福富寿一	851-1201	長崎県長崎市伊王島町1-3240-1	伊王島灯台公園（夕陽ヶ丘展望所）	32.712354	129.762041		2021	11		マンホール	マンホール	長崎市の下水道供用開始60周年を記念として設置された、長崎市出身のマンガ家・渡辺航の代表作『弱虫ペダル』の描き下ろし5点を含む全27種類のカラーデザインマンホールの一つ。				ナガサキシ	マ	9	42	1	8
673	完了	長崎県	長崎市	弱虫ペダルマンホール　箱根学園 新開隼人	851-1201	長崎県長崎市伊王島町1	伊王島海水浴場	32.709913	129.768498		2021	11		マンホール	マンホール	長崎市の下水道供用開始60周年を記念として設置された、長崎市出身のマンガ家・渡辺航の代表作『弱虫ペダル』の描き下ろし5点を含む全27種類のカラーデザインマンホールの一つ。				ナガサキシ	マ	9	42	1	8
674	完了	長崎県	長崎市	弱虫ペダルマンホール　総北高校 鏑木一差	851-0403	長崎県長崎市布巻町88-1	三和公民館内	32.651572	129.827379		2021	11		マンホール	マンホール	長崎市の下水道供用開始60周年を記念として設置された、長崎市出身のマンガ家・渡辺航の代表作『弱虫ペダル』の描き下ろし5点を含む全27種類のカラーデザインマンホールの一つ。				ナガサキシ	マ	9	42	1	8
675	完了	長崎県	長崎市	弱虫ペダルマンホール　総北高校 青八木一	851-0502	長崎県長崎市以下宿町	夫婦岩道路公園	32.620892	129.791935		2021	11		マンホール	マンホール	長崎市の下水道供用開始60周年を記念として設置された、長崎市出身のマンガ家・渡辺航の代表作『弱虫ペダル』の描き下ろし5点を含む全27種類のカラーデザインマンホールの一つ。				ナガサキシ	マ	9	42	1	8
696		熊本県	熊本市	ケロロ軍曹マンホール（熊本駅西口広場）	860-0047	熊本県熊本市西区春日3-15	熊本駅西口広場	32.790057	130.688102					マンホール	マンホール	熊本市の下水道創設70周年と、九州出身のマンガ家・吉崎観音原作の『ケロロ軍曹』20周年の2つを記念して設置されたデザインマンホール。<br />絵柄は、加藤清正公に扮したケロロ軍曹です。<br />※2018年12月1日設置→再開発のために水前寺成趣園正門前へ移設				クマモトシ	マ	9	43	1	8
697		熊本県	熊本市	ケロロ軍曹マンホール（水前寺成趣園正門前）	862-0956	熊本県熊本市中央区水前寺公園6		32.791165	130.733196	"https://www.google.co.jp/maps/@32.7911441,130.7331752,3a,26.5y,32.15h,59.55t/data=!3m6!1e1!3m4!1sOIweFbt6gC5wHm4xY6MHiQ!2e0!7i16384!8i8192"				マンホール	マンホール	熊本市の下水道創設70周年と、九州出身のマンガ家・吉崎観音原作の『ケロロ軍曹』20周年の2つを記念して設置されたデザインマンホール。<br />絵柄は、加藤清正公に扮したケロロ軍曹です。			マンホールカードの座標は水の科学館	クマモトシ	マ	9	43	1	8
698		熊本県	熊本市	ケロロ軍曹マンホール（花畑広場）	860-0806	熊本県熊本市中央区花畑町7	花畑広場	32.799322	130.704857					マンホール	マンホール	熊本市の下水道創設70周年と、九州出身のマンガ家・吉崎観音原作の『ケロロ軍曹』20周年の2つを記念して設置されたデザインマンホール。<br />絵柄は、加藤清正公に扮したケロロ軍と武将に扮した仲間たちです。<br />※2018年12月1日設置→再開発のために熊本市動植物園前へ移設				クマモトシ	マ	9	43	1	8
699		熊本県	熊本市	ケロロ軍曹マンホール（熊本市動植物園）	862-0911	熊本県熊本市東区健軍5-14-2	熊本市動植物園	32.777728	130.751943					マンホール	マンホール	熊本市の下水道創設70周年と、九州出身のマンガ家・吉崎観音原作の『ケロロ軍曹』20周年の2つを記念して設置されたデザインマンホール。<br />絵柄は、加藤清正公に扮したケロロ軍と武将に扮した仲間たちです。			座標不明	クマモトシ	マ	9	43	1	8
700	完了	熊本県	熊本市	薔薇亭 	860-0807	熊本県熊本市中央区下通1-7-24	サンスポットマツフジビル2F	32.801128	130.707342					その他	ソノタ	『ONE PIECE』の作者尾田栄一郎が高校時代にアルバイトをしていて、サンジが育ったレストラン船「バラティエ」の名前の由来ともなった店。<br />実際に尾田栄一郎が働いていた店はこの店の支店で、すでに閉店してしまっているそうです。	http://r.gnavi.co.jp/f309400/			クマモトシ	ソ	29	43	1	8
701	完了	熊本県	上益城郡	ONE PIECE サンジ像	861-2242	熊本県上益城郡益城町木山236	益城町交流情報センター・ミナテラス	32.786958	130.823467		2019	12	7	モニュメント	モニュメント	『ONE PIECE』のサンジの等身大ブロンズ像。<br />熊本地震からの復興プロジェクト〈麦わらの一味「ヒノ国」復興編〉の一環として設置。<br />2019年12月7日に除幕式が開催されました。				カミマシキグン	モ	10	43	19	8
702	完了	熊本県	上益城郡	ONE PIECE ブルック像	861-3206	熊本県上益城郡御船町大字辺田見字目抜100	ふれあい広場内	32.714072	130.805100		2020	11	8	モニュメント	モニュメント	『ONE PIECE』のサンジの等身大ブルック像。<br />熊本地震からの復興プロジェクト〈麦わらの一味「ヒノ国」復興編〉の一環として設置。<br />2020年11月8日に除幕式が開催されました。				カミマシキグン	モ	10	43	19	8
703	完了	熊本県	熊本市	ONE PIECE チョッパー像	862-0911	熊本県熊本市東区健軍5-14-2	熊本市動植物園内	32.776109	130.750400		2020	11	7	モニュメント	モニュメント	『ONE PIECE』のサンジの等身大チョッパー像。<br />熊本地震からの復興プロジェクト〈麦わらの一味「ヒノ国」復興編〉の一環として設置。<br />2020年11月7日に除幕式が開催されました。				クマモトシ	モ	10	43	1	8
704	完了	熊本県	熊本市	ONE PIECE ルフィ像	862-0950	熊本県熊本市中央区水前寺6-18		32.789222	130.741265		2018	11	30	モニュメント	モニュメント	"『ONE PIECE』のルフィの等身大ブロンズ像。<br />高さは174cmで、2018年11月30日に除幕式が開かれました。<br />『ONE PIECE』の作者・尾田栄一郎氏に熊本県民栄誉賞が贈呈されたことが縁で、2016年4月に発生した熊本地震からの復興の象徴として、尾田氏監修により製作。費用の1,300万円は、尾田氏が熊本地震後に県に寄付した3億円によって全額を賄われています。"				クマモトシ	モ	10	43	1	8
706	完了	熊本県	阿蘇市	ONE PIECE ウソップ像	869-2225	熊本県阿蘇市黒川1444-2		32.936972	131.080340		2019	12	8	モニュメント	モニュメント	『ONE PIECE』のサンジの等身大ウソップ像。<br />熊本地震からの復興プロジェクト〈麦わらの一味「ヒノ国」復興編〉の一環として設置。<br />2019年12月8日に除幕式が開催されました。				アソシ	モ	10	43	12	8
707		熊本県	阿蘇郡	ONE PIECE ナミ像	861-2402	熊本県阿蘇郡西原村小森2115-3	俵山交流館 萌の里	32.842932	130.939144		2021	7	31	モニュメント	モニュメント	『ONE PIECE』のサンジの等身大ナミ像。<br />熊本地震からの復興プロジェクト〈麦わらの一味「ヒノ国」復興編〉の一環として設置。<br />2021年7月31日に除幕式が開催されました。				アソグン	モ	10	43	18	8
708	完了	熊本県	阿蘇郡	ONE PIECE フランキー像	869-1602	熊本県阿蘇郡高森町高森		32.819238	131.122636		2020	11	21	モニュメント	モニュメント	『ONE PIECE』のサンジの等身大フランキー像。<br />熊本地震からの復興プロジェクト〈麦わらの一味「ヒノ国」復興編〉の一環として設置。<br />2020年11月21日に除幕式が開催されました。				アソグン	モ	10	43	18	8
709		熊本県	阿蘇郡	ONE PIECE ロビン像	869-1404	熊本県阿蘇郡南阿蘇村河陽5435	東海大学阿蘇校舎	32.891209	130.995817		2021	10	9	モニュメント	モニュメント	『ONE PIECE』のサンジの等身大フランキー像。<br />熊本地震からの復興プロジェクト〈麦わらの一味「ヒノ国」復興編〉の一環として設置。<br />2021年10月9日に除幕式が開催されました。				アソグン	モ	10	43	18	8
711		佐賀県	佐賀市	ゾンビランドサガマンホール 二階堂サキ×鍋島直正像	840-0041	佐賀県佐賀市城内2-14	佐賀城公園	33.246107	130.302650		2021	5	26	マンホール	マンホール	2021年5月26日設置。				サガシ	マ	9	41	1	8
712		佐賀県	佐賀市	ゾンビランドサガマンホール ゆうぎり×Cygames佐賀ビル	840-0802	佐賀県佐賀市大財北町2		33.264893	130.302128		2021	5	25	マンホール	マンホール	2021年5月25日設置。				サガシ	マ	9	41	1	8
713		佐賀県	佐賀市	ゾンビランドサガマンホール 源さくら×バルーン	840-0813	佐賀県佐賀市唐人2-2	TOJIN GREEN PARK	33.256307	130.299760		2021	4	22	マンホール	マンホール	2021年4月22日設置。				サガシ	マ	9	41	1	8
714		佐賀県	佐賀市	ゾンビランドサガマンホール 星川リリィ×656広場	840-0824	佐賀県佐賀市呉服元町7		33.253786	130.303922		2021	5	27	マンホール	マンホール	2021年5月27日設置。				サガシ	マ	9	41	1	8
715		佐賀県	鳥栖市	ゾンビランドサガマンホール 水野愛×駅前不動産スタジアム	841-0034	佐賀県鳥栖市京町812	駅前不動産スタジアム	33.373602	130.520564		2021	4	26	マンホール	マンホール	2021年4月26日設置。				トスシ	マ	9	41	3	8
716		佐賀県	鳥栖市	ゾンビランドサガマンホール 星川リリィ×新鳥栖駅・とっとちゃん	841-0071	佐賀県鳥栖市原古賀町220-2	JR 新鳥栖駅 前	33.370482	130.490234		2021	6	7	マンホール	マンホール	2021年6月7日設置。				トスシ	マ	9	41	3	8
717		佐賀県	唐津市	ゾンビランドサガマンホール 山田たえ×唐津くんち	847-0012	佐賀県唐津市大名小路1-2	大名小路児童公園	33.450088	129.970572		2021	4	23	マンホール	マンホール	2021年4月23日設置。				カラツシ	マ	9	41	2	8
718		佐賀県	唐津市	ゾンビランドサガマンホール 源さくら×歴史民芸資料館	847-0873	佐賀県唐津市海岸通7181-63	民俗資料館緑地	33.470423	129.953477		2021	6	8	マンホール	マンホール	2021年6月8日設置。				カラツシ	マ	9	41	2	8
719		佐賀県	伊万里市	ゾンビランドサガマンホール 二階堂サキ×ドライブイン鳥のコッコ君	848-0021	佐賀県伊万里市大坪町1384-2	ドライブイン鳥 伊万里店	33.287058	129.902130		2021	6	8	マンホール	マンホール	2021年6月8日設置。				イマリシ	マ	9	41	4	8
720		佐賀県	伊万里市	ゾンビランドサガマンホール 紺野純子×伊万里湾大花火	848-0041	佐賀県伊万里市新天町554	JR 伊万里駅	33.271963	129.876715		2021	6	8	マンホール	マンホール	2021年6月8日設置。				イマリシ	マ	9	41	4	8
721		佐賀県	鹿島市	ゾンビランドサガマンホール ゆうぎり×祐徳稲荷神社	849-1321	佐賀県鹿島市古枝	祐徳稲荷神社	33.074193	130.108166		2021	5	11	マンホール	マンホール	2021年5月11日設置。				カシマシ	マ	9	41	6	8
